date,Item Name,Quantity,Product Price,cloud_cover,sunshine,global_radiation,max_temp,mean_temp,min_temp,precipitation,snow_depth,isPaidTimeOff
2019-07-14,Chicken Balti,2,9.95,5.0,2.5,153.0,22.9,18.0,14.1,0.0,0.0,
2019-07-14,Chicken Karahi,2,8.95,5.0,2.5,153.0,22.9,18.0,14.1,0.0,0.0,
2019-07-14,Chicken Pakora,1,5.95,5.0,2.5,153.0,22.9,18.0,14.1,0.0,0.0,
2019-07-14,Chicken Roshni,1,9.95,5.0,2.5,153.0,22.9,18.0,14.1,0.0,0.0,
2019-07-14,Chicken Tikka,1,4.95,5.0,2.5,153.0,22.9,18.0,14.1,0.0,0.0,
2019-07-14,Chicken Tikka Karahi,1,9.95,5.0,2.5,153.0,22.9,18.0,14.1,0.0,0.0,
2019-07-14,Chicken Tikka Masala,1,8.95,5.0,2.5,153.0,22.9,18.0,14.1,0.0,0.0,
2019-07-14,Curry - Chicken,1,7.95,5.0,2.5,153.0,22.9,18.0,14.1,0.0,0.0,
2019-07-14,Dhansak - Chicken,1,8.95,5.0,2.5,153.0,22.9,18.0,14.1,0.0,0.0,
2019-07-14,Egg Paratha,1,3.95,5.0,2.5,153.0,22.9,18.0,14.1,0.0,0.0,
2019-07-14,Egg Rice,2,3.95,5.0,2.5,153.0,22.9,18.0,14.1,0.0,0.0,
2019-07-14,French Fries,3,3.95,5.0,2.5,153.0,22.9,18.0,14.1,0.0,0.0,
2019-07-14,Garlic Naan,4,2.95,5.0,2.5,153.0,22.9,18.0,14.1,0.0,0.0,
2019-07-14,Keema Naan,1,2.95,5.0,2.5,153.0,22.9,18.0,14.1,0.0,0.0,
2019-07-14,Korma - Chicken,4,8.95,5.0,2.5,153.0,22.9,18.0,14.1,0.0,0.0,
2019-07-14,Korma - Chicken Tikka,2,8.95,5.0,2.5,153.0,22.9,18.0,14.1,0.0,0.0,
2019-07-14,Madras - Chicken,1,7.95,5.0,2.5,153.0,22.9,18.0,14.1,0.0,0.0,
2019-07-14,Mango Chutney,3,0.5,5.0,2.5,153.0,22.9,18.0,14.1,0.0,0.0,
2019-07-14,Masala Sauce,1,3.95,5.0,2.5,153.0,22.9,18.0,14.1,0.0,0.0,
2019-07-14,Mint Sauce,4,0.5,5.0,2.5,153.0,22.9,18.0,14.1,0.0,0.0,
2019-07-14,Onion Bhajee,5,3.95,5.0,2.5,153.0,22.9,18.0,14.1,0.0,0.0,
2019-07-14,Onion Chutney,1,0.5,5.0,2.5,153.0,22.9,18.0,14.1,0.0,0.0,
2019-07-14,Onion Naan,2,2.95,5.0,2.5,153.0,22.9,18.0,14.1,0.0,0.0,
2019-07-14,Paratha,2,2.95,5.0,2.5,153.0,22.9,18.0,14.1,0.0,0.0,
2019-07-14,Peshwari Naan,2,2.95,5.0,2.5,153.0,22.9,18.0,14.1,0.0,0.0,
2019-07-14,Pilau Rice,8,2.95,5.0,2.5,153.0,22.9,18.0,14.1,0.0,0.0,
2019-07-14,Plain Naan,8,2.6,5.0,2.5,153.0,22.9,18.0,14.1,0.0,0.0,
2019-07-14,Plain Papadum,10,0.8,5.0,2.5,153.0,22.9,18.0,14.1,0.0,0.0,
2019-07-14,Plain Rice,2,2.95,5.0,2.5,153.0,22.9,18.0,14.1,0.0,0.0,
2019-07-14,Prawn Puree,2,4.95,5.0,2.5,153.0,22.9,18.0,14.1,0.0,0.0,
2019-07-14,Raitha,1,2.95,5.0,2.5,153.0,22.9,18.0,14.1,0.0,0.0,
2019-07-14,Red Sauce,1,0.5,5.0,2.5,153.0,22.9,18.0,14.1,0.0,0.0,
2019-07-14,Royal Paneer,1,5.95,5.0,2.5,153.0,22.9,18.0,14.1,0.0,0.0,
2019-07-14,Saag - Chicken Tikka,1,8.95,5.0,2.5,153.0,22.9,18.0,14.1,0.0,0.0,
2019-07-14,Saag Aloo,1,5.95,5.0,2.5,153.0,22.9,18.0,14.1,0.0,0.0,
2019-07-14,Saag Paneer,3,5.95,5.0,2.5,153.0,22.9,18.0,14.1,0.0,0.0,
2019-07-14,Special Fried Rice,2,3.95,5.0,2.5,153.0,22.9,18.0,14.1,0.0,0.0,
2019-07-14,Tandoori Chicken (Main),2,8.95,5.0,2.5,153.0,22.9,18.0,14.1,0.0,0.0,
2019-07-14,Tandoori Fish,1,5.95,5.0,2.5,153.0,22.9,18.0,14.1,0.0,0.0,
2019-07-14,Tandoori Mixed Grill,2,11.95,5.0,2.5,153.0,22.9,18.0,14.1,0.0,0.0,
2019-07-14,Vegetable Rice,1,3.95,5.0,2.5,153.0,22.9,18.0,14.1,0.0,0.0,
2019-07-15,Cauliflower Bhajee,1,5.95,4.0,6.1,217.0,27.3,17.4,11.8,0.0,0.0,
2019-07-15,Chicken Biryani,2,9.95,4.0,6.1,217.0,27.3,17.4,11.8,0.0,0.0,
2019-07-15,Chicken Tikka (Main),1,8.95,4.0,6.1,217.0,27.3,17.4,11.8,0.0,0.0,
2019-07-15,Curry - Chicken,1,7.95,4.0,6.1,217.0,27.3,17.4,11.8,0.0,0.0,
2019-07-15,Dhansak - Chicken,1,8.95,4.0,6.1,217.0,27.3,17.4,11.8,0.0,0.0,
2019-07-15,French Fries,1,3.95,4.0,6.1,217.0,27.3,17.4,11.8,0.0,0.0,
2019-07-15,Garlic Naan,1,2.95,4.0,6.1,217.0,27.3,17.4,11.8,0.0,0.0,
2019-07-15,Lamb Tikka Biryani,3,10.95,4.0,6.1,217.0,27.3,17.4,11.8,0.0,0.0,
2019-07-15,Mango Chutney,3,0.5,4.0,6.1,217.0,27.3,17.4,11.8,0.0,0.0,
2019-07-15,Mint Sauce,4,0.5,4.0,6.1,217.0,27.3,17.4,11.8,0.0,0.0,
2019-07-15,Mushroom Bhajee,2,5.95,4.0,6.1,217.0,27.3,17.4,11.8,0.0,0.0,
2019-07-15,Mushroom Rice,1,3.95,4.0,6.1,217.0,27.3,17.4,11.8,0.0,0.0,
2019-07-15,Onion Chutney,1,0.5,4.0,6.1,217.0,27.3,17.4,11.8,0.0,0.0,
2019-07-15,Paneer Tikka Sizzler,1,9.95,4.0,6.1,217.0,27.3,17.4,11.8,0.0,0.0,
2019-07-15,Pilau Rice,1,2.95,4.0,6.1,217.0,27.3,17.4,11.8,0.0,0.0,
2019-07-15,Plain Naan,1,2.6,4.0,6.1,217.0,27.3,17.4,11.8,0.0,0.0,
2019-07-15,Plain Papadum,7,0.8,4.0,6.1,217.0,27.3,17.4,11.8,0.0,0.0,
2019-07-15,Plain Rice,2,2.95,4.0,6.1,217.0,27.3,17.4,11.8,0.0,0.0,
2019-07-15,Saag Aloo,1,5.95,4.0,6.1,217.0,27.3,17.4,11.8,0.0,0.0,
2019-07-15,Saag Bhajee,1,5.95,4.0,6.1,217.0,27.3,17.4,11.8,0.0,0.0,
2019-07-15,Saag Dall,1,5.95,4.0,6.1,217.0,27.3,17.4,11.8,0.0,0.0,
2019-07-15,Tandoori Chicken (1/4),1,4.95,4.0,6.1,217.0,27.3,17.4,11.8,0.0,0.0,
2019-07-15,Tandoori Chicken Masala,1,8.95,4.0,6.1,217.0,27.3,17.4,11.8,0.0,0.0,
2019-07-15,Tandoori Mixed Grill,2,11.95,4.0,6.1,217.0,27.3,17.4,11.8,0.0,0.0,
2019-07-15,Tandoori Roti,1,2.6,4.0,6.1,217.0,27.3,17.4,11.8,0.0,0.0,
2019-07-15,Vindaloo - Lamb,1,7.95,4.0,6.1,217.0,27.3,17.4,11.8,0.0,0.0,
2019-07-16,Aloo Gobi,1,5.95,0.0,13.1,36.0,26.4,19.5,11.7,0.0,0.0,
2019-07-16,Aloo Methi,1,5.95,0.0,13.1,36.0,26.4,19.5,11.7,0.0,0.0,
2019-07-16,Bhuna - Lamb,2,8.95,0.0,13.1,36.0,26.4,19.5,11.7,0.0,0.0,
2019-07-16,Butter Chicken,2,9.95,0.0,13.1,36.0,26.4,19.5,11.7,0.0,0.0,
2019-07-16,Chapati,3,1.95,0.0,13.1,36.0,26.4,19.5,11.7,0.0,0.0,
2019-07-16,Chicken Balti,1,9.95,0.0,13.1,36.0,26.4,19.5,11.7,0.0,0.0,
2019-07-16,Chicken Biryani,2,9.95,0.0,13.1,36.0,26.4,19.5,11.7,0.0,0.0,
2019-07-16,Chicken Karahi,1,8.95,0.0,13.1,36.0,26.4,19.5,11.7,0.0,0.0,
2019-07-16,Chicken Tikka (Main),1,8.95,0.0,13.1,36.0,26.4,19.5,11.7,0.0,0.0,
2019-07-16,Chicken Tikka Jalfrezi,1,8.95,0.0,13.1,36.0,26.4,19.5,11.7,0.0,0.0,
2019-07-16,Chicken Tikka Masala,1,8.95,0.0,13.1,36.0,26.4,19.5,11.7,0.0,0.0,
2019-07-16,Dupiaza - Chicken Tikka,1,8.95,0.0,13.1,36.0,26.4,19.5,11.7,0.0,0.0,
2019-07-16,French Fries,2,3.95,0.0,13.1,36.0,26.4,19.5,11.7,0.0,0.0,
2019-07-16,Garlic Naan,1,2.95,0.0,13.1,36.0,26.4,19.5,11.7,0.0,0.0,
2019-07-16,Garlic Rice,1,3.95,0.0,13.1,36.0,26.4,19.5,11.7,0.0,0.0,
2019-07-16,Keema Naan,2,2.95,0.0,13.1,36.0,26.4,19.5,11.7,0.0,0.0,
2019-07-16,King Prawn Puree,4,5.95,0.0,13.1,36.0,26.4,19.5,11.7,0.0,0.0,
2019-07-16,Korma - Chicken,1,8.95,0.0,13.1,36.0,26.4,19.5,11.7,0.0,0.0,
2019-07-16,Lal Mirch Lamb,1,9.95,0.0,13.1,36.0,26.4,19.5,11.7,0.0,0.0,
2019-07-16,Lamb Balti,1,9.95,0.0,13.1,36.0,26.4,19.5,11.7,0.0,0.0,
2019-07-16,Lamb Biryani,3,9.95,0.0,13.1,36.0,26.4,19.5,11.7,0.0,0.0,
2019-07-16,Lamb Karahi,2,8.95,0.0,13.1,36.0,26.4,19.5,11.7,0.0,0.0,
2019-07-16,Lamb Sylhet,1,9.95,0.0,13.1,36.0,26.4,19.5,11.7,0.0,0.0,
2019-07-16,Lamb Tikka,2,4.95,0.0,13.1,36.0,26.4,19.5,11.7,0.0,0.0,
2019-07-16,Lime Pickle,1,0.5,0.0,13.1,36.0,26.4,19.5,11.7,0.0,0.0,
2019-07-16,Madras - Chicken,4,7.95,0.0,13.1,36.0,26.4,19.5,11.7,0.0,0.0,
2019-07-16,Mango Chutney,2,0.5,0.0,13.1,36.0,26.4,19.5,11.7,0.0,0.0,
2019-07-16,Masala Sauce,1,3.95,0.0,13.1,36.0,26.4,19.5,11.7,0.0,0.0,
2019-07-16,Meat Samosa,3,3.95,0.0,13.1,36.0,26.4,19.5,11.7,0.0,0.0,
2019-07-16,Mixed Starter,1,5.95,0.0,13.1,36.0,26.4,19.5,11.7,0.0,0.0,
2019-07-16,Mixed Vegetable Curry,1,5.95,0.0,13.1,36.0,26.4,19.5,11.7,0.0,0.0,
2019-07-16,Muttar Paneer,2,5.95,0.0,13.1,36.0,26.4,19.5,11.7,0.0,0.0,
2019-07-16,Onion Chutney,2,0.5,0.0,13.1,36.0,26.4,19.5,11.7,0.0,0.0,
2019-07-16,Paneer Shaslick,1,9.95,0.0,13.1,36.0,26.4,19.5,11.7,0.0,0.0,
2019-07-16,Pilau Rice,7,2.95,0.0,13.1,36.0,26.4,19.5,11.7,0.0,0.0,
2019-07-16,Plain Naan,10,2.6,0.0,13.1,36.0,26.4,19.5,11.7,0.0,0.0,
2019-07-16,Plain Papadum,9,0.8,0.0,13.1,36.0,26.4,19.5,11.7,0.0,0.0,
2019-07-16,Plain Rice,4,2.95,0.0,13.1,36.0,26.4,19.5,11.7,0.0,0.0,
2019-07-16,Royal Paneer,1,5.95,0.0,13.1,36.0,26.4,19.5,11.7,0.0,0.0,
2019-07-16,Saag - Chicken,1,8.95,0.0,13.1,36.0,26.4,19.5,11.7,0.0,0.0,
2019-07-16,Sheek Kebab,1,4.95,0.0,13.1,36.0,26.4,19.5,11.7,0.0,0.0,
2019-07-16,Sheek Kebab (Main),1,8.95,0.0,13.1,36.0,26.4,19.5,11.7,0.0,0.0,
2019-07-16,Spicy Papadum,2,0.8,0.0,13.1,36.0,26.4,19.5,11.7,0.0,0.0,
2019-07-16,Tandoori Mixed Grill,1,11.95,0.0,13.1,36.0,26.4,19.5,11.7,0.0,0.0,
2019-07-16,Vindaloo - Chicken,2,7.95,0.0,13.1,36.0,26.4,19.5,11.7,0.0,0.0,
2019-07-16,Vindaloo Sauce,1,3.95,0.0,13.1,36.0,26.4,19.5,11.7,0.0,0.0,
2019-07-17,Butter Chicken,1,9.95,5.0,6.6,223.0,24.8,19.9,13.5,3.0,0.0,
2019-07-17,Chicken Chilli Garlic,1,9.95,5.0,6.6,223.0,24.8,19.9,13.5,3.0,0.0,
2019-07-17,Chicken Tikka,1,4.95,5.0,6.6,223.0,24.8,19.9,13.5,3.0,0.0,
2019-07-17,Chicken Tikka (Main),2,8.95,5.0,6.6,223.0,24.8,19.9,13.5,3.0,0.0,
2019-07-17,Chicken Tikka Chilli Masala,1,8.95,5.0,6.6,223.0,24.8,19.9,13.5,3.0,0.0,
2019-07-17,Chicken Tikka Pasanda,1,8.95,5.0,6.6,223.0,24.8,19.9,13.5,3.0,0.0,
2019-07-17,Curry - Lamb,1,7.95,5.0,6.6,223.0,24.8,19.9,13.5,3.0,0.0,
2019-07-17,Dhansak - King Prawn,1,12.95,5.0,6.6,223.0,24.8,19.9,13.5,3.0,0.0,
2019-07-17,Garlic Naan,1,2.95,5.0,6.6,223.0,24.8,19.9,13.5,3.0,0.0,
2019-07-17,King Prawn Puree,1,5.95,5.0,6.6,223.0,24.8,19.9,13.5,3.0,0.0,
2019-07-17,Korma - Chicken,1,8.95,5.0,6.6,223.0,24.8,19.9,13.5,3.0,0.0,
2019-07-17,Lamb Biryani,1,9.95,5.0,6.6,223.0,24.8,19.9,13.5,3.0,0.0,
2019-07-17,Lamb Haryali,1,9.95,5.0,6.6,223.0,24.8,19.9,13.5,3.0,0.0,
2019-07-17,Mixed Starter,1,5.95,5.0,6.6,223.0,24.8,19.9,13.5,3.0,0.0,
2019-07-17,Onion Rice,1,3.95,5.0,6.6,223.0,24.8,19.9,13.5,3.0,0.0,
2019-07-17,Pilau Rice,6,2.95,5.0,6.6,223.0,24.8,19.9,13.5,3.0,0.0,
2019-07-17,Plain Naan,1,2.6,5.0,6.6,223.0,24.8,19.9,13.5,3.0,0.0,
2019-07-17,Plain Papadum,2,0.8,5.0,6.6,223.0,24.8,19.9,13.5,3.0,0.0,
2019-07-17,Plain Rice,1,2.95,5.0,6.6,223.0,24.8,19.9,13.5,3.0,0.0,
2019-07-17,Rogon - Lamb,1,8.95,5.0,6.6,223.0,24.8,19.9,13.5,3.0,0.0,
2019-07-17,Saag Aloo,1,5.95,5.0,6.6,223.0,24.8,19.9,13.5,3.0,0.0,
2019-07-18,Aloo Chaat,1,4.95,6.0,2.5,152.0,19.9,20.2,15.6,0.0,0.0,
2019-07-18,Aloo Gobi,3,5.95,6.0,2.5,152.0,19.9,20.2,15.6,0.0,0.0,
2019-07-18,Baingan Hari Mirch,1,5.95,6.0,2.5,152.0,19.9,20.2,15.6,0.0,0.0,
2019-07-18,Bhindi Bhajee,1,5.95,6.0,2.5,152.0,19.9,20.2,15.6,0.0,0.0,
2019-07-18,Bhuna - Chicken,1,8.95,6.0,2.5,152.0,19.9,20.2,15.6,0.0,0.0,
2019-07-18,Bombay Aloo,1,5.95,6.0,2.5,152.0,19.9,20.2,15.6,0.0,0.0,
2019-07-18,Butter Chicken,1,9.95,6.0,2.5,152.0,19.9,20.2,15.6,0.0,0.0,
2019-07-18,Chana Masala,1,5.95,6.0,2.5,152.0,19.9,20.2,15.6,0.0,0.0,
2019-07-18,Chicken Tikka,3,4.95,6.0,2.5,152.0,19.9,20.2,15.6,0.0,0.0,
2019-07-18,Chicken Tikka (Main),1,8.95,6.0,2.5,152.0,19.9,20.2,15.6,0.0,0.0,
2019-07-18,Chicken Tikka Balti,1,10.95,6.0,2.5,152.0,19.9,20.2,15.6,0.0,0.0,
2019-07-18,Chicken Tikka Jalfrezi,1,8.95,6.0,2.5,152.0,19.9,20.2,15.6,0.0,0.0,
2019-07-18,Chicken Tikka Masala,4,8.95,6.0,2.5,152.0,19.9,20.2,15.6,0.0,0.0,
2019-07-18,Curry - Chicken,1,7.95,6.0,2.5,152.0,19.9,20.2,15.6,0.0,0.0,
2019-07-18,Curry Sauce,1,3.95,6.0,2.5,152.0,19.9,20.2,15.6,0.0,0.0,
2019-07-18,Garlic Naan,1,2.95,6.0,2.5,152.0,19.9,20.2,15.6,0.0,0.0,
2019-07-18,Keema Naan,2,2.95,6.0,2.5,152.0,19.9,20.2,15.6,0.0,0.0,
2019-07-18,King Prawn Shaslick,51,12.95,6.0,2.5,152.0,19.9,20.2,15.6,0.0,0.0,
2019-07-18,Korma - Chicken,3,8.95,6.0,2.5,152.0,19.9,20.2,15.6,0.0,0.0,
2019-07-18,Korma - Prawn,2,9.95,6.0,2.5,152.0,19.9,20.2,15.6,0.0,0.0,
2019-07-18,Lal Mirch Lamb,1,9.95,6.0,2.5,152.0,19.9,20.2,15.6,0.0,0.0,
2019-07-18,Lamb Chilli Garlic,1,9.95,6.0,2.5,152.0,19.9,20.2,15.6,0.0,0.0,
2019-07-18,Lamb Rezala,1,9.95,6.0,2.5,152.0,19.9,20.2,15.6,0.0,0.0,
2019-07-18,Lamb Shashlick Curry,1,12.95,6.0,2.5,152.0,19.9,20.2,15.6,0.0,0.0,
2019-07-18,Lamb Tikka Jalfrezi,1,8.95,6.0,2.5,152.0,19.9,20.2,15.6,0.0,0.0,
2019-07-18,Lamb Tikka Pasanda,1,8.95,6.0,2.5,152.0,19.9,20.2,15.6,0.0,0.0,
2019-07-18,Madras - Chicken,1,7.95,6.0,2.5,152.0,19.9,20.2,15.6,0.0,0.0,
2019-07-18,Mixed Vegetable Curry,1,5.95,6.0,2.5,152.0,19.9,20.2,15.6,0.0,0.0,
2019-07-18,Mushroom Bhajee,1,5.95,6.0,2.5,152.0,19.9,20.2,15.6,0.0,0.0,
2019-07-18,Onion Bhajee,5,3.95,6.0,2.5,152.0,19.9,20.2,15.6,0.0,0.0,
2019-07-18,Paneer Tikka Balti,1,10.95,6.0,2.5,152.0,19.9,20.2,15.6,0.0,0.0,
2019-07-18,Paneer Tikka Sizzler,1,9.95,6.0,2.5,152.0,19.9,20.2,15.6,0.0,0.0,
2019-07-18,Peshwari Naan,5,2.95,6.0,2.5,152.0,19.9,20.2,15.6,0.0,0.0,
2019-07-18,Pilau Rice,10,2.95,6.0,2.5,152.0,19.9,20.2,15.6,0.0,0.0,
2019-07-18,Plain Naan,5,2.6,6.0,2.5,152.0,19.9,20.2,15.6,0.0,0.0,
2019-07-18,Plain Papadum,12,0.8,6.0,2.5,152.0,19.9,20.2,15.6,0.0,0.0,
2019-07-18,Plain Rice,5,2.95,6.0,2.5,152.0,19.9,20.2,15.6,0.0,0.0,
2019-07-18,Prawn Puree,1,4.95,6.0,2.5,152.0,19.9,20.2,15.6,0.0,0.0,
2019-07-18,Saag - Chicken,1,8.95,6.0,2.5,152.0,19.9,20.2,15.6,0.0,0.0,
2019-07-18,Saag Aloo,2,5.95,6.0,2.5,152.0,19.9,20.2,15.6,0.0,0.0,
2019-07-18,Special Fried Rice,1,3.95,6.0,2.5,152.0,19.9,20.2,15.6,0.0,0.0,
2019-07-18,Stuffed Paratha,1,3.95,6.0,2.5,152.0,19.9,20.2,15.6,0.0,0.0,
2019-07-18,Tandoori Roti,1,2.6,6.0,2.5,152.0,19.9,20.2,15.6,0.0,0.0,
2019-07-19,Aloo Chaat,1,4.95,7.0,0.0,77.0,25.6,16.3,12.7,17.4,0.0,
2019-07-19,Aloo Gobi,4,5.95,7.0,0.0,77.0,25.6,16.3,12.7,17.4,0.0,
2019-07-19,Baingan Hari Mirch,1,5.95,7.0,0.0,77.0,25.6,16.3,12.7,17.4,0.0,
2019-07-19,Bhindi Bhajee,1,5.95,7.0,0.0,77.0,25.6,16.3,12.7,17.4,0.0,
2019-07-19,Bhuna - Chicken Tikka,1,8.95,7.0,0.0,77.0,25.6,16.3,12.7,17.4,0.0,
2019-07-19,Bhuna - King Prawn,1,12.95,7.0,0.0,77.0,25.6,16.3,12.7,17.4,0.0,
2019-07-19,Bhuna - Lamb,1,8.95,7.0,0.0,77.0,25.6,16.3,12.7,17.4,0.0,
2019-07-19,Bombay Aloo,2,5.95,7.0,0.0,77.0,25.6,16.3,12.7,17.4,0.0,
2019-07-19,Bottle Diet Coke,1,2.95,7.0,0.0,77.0,25.6,16.3,12.7,17.4,0.0,
2019-07-19,Butter Chicken,2,9.95,7.0,0.0,77.0,25.6,16.3,12.7,17.4,0.0,
2019-07-19,Cauliflower Bhajee,1,5.95,7.0,0.0,77.0,25.6,16.3,12.7,17.4,0.0,
2019-07-19,Chana Masala,1,5.95,7.0,0.0,77.0,25.6,16.3,12.7,17.4,0.0,
2019-07-19,Chapati,6,1.95,7.0,0.0,77.0,25.6,16.3,12.7,17.4,0.0,
2019-07-19,Chicken Biryani,4,9.95,7.0,0.0,77.0,25.6,16.3,12.7,17.4,0.0,
2019-07-19,Chicken Chilli Garlic,2,9.95,7.0,0.0,77.0,25.6,16.3,12.7,17.4,0.0,
2019-07-19,Chicken Tikka,3,4.95,7.0,0.0,77.0,25.6,16.3,12.7,17.4,0.0,
2019-07-19,Chicken Tikka (Main),4,8.95,7.0,0.0,77.0,25.6,16.3,12.7,17.4,0.0,
2019-07-19,Chicken Tikka Balti,1,10.95,7.0,0.0,77.0,25.6,16.3,12.7,17.4,0.0,
2019-07-19,Chicken Tikka Biryani,1,10.95,7.0,0.0,77.0,25.6,16.3,12.7,17.4,0.0,
2019-07-19,Chicken Tikka Chilli Masala,2,8.95,7.0,0.0,77.0,25.6,16.3,12.7,17.4,0.0,
