date,Item Name,Quantity,Product Price,cloud_cover,sunshine,global_radiation,max_temp,mean_temp,min_temp,precipitation,snow_depth,isPaidTimeOff
2019-07-31,Butter Chicken,1,9.95,7.0,4.2,176.0,26.0,20.6,16.3,0.0,0.0,
2019-07-31,Chapati,1,1.95,7.0,4.2,176.0,26.0,20.6,16.3,0.0,0.0,
2019-07-31,Chicken Biryani,1,9.95,7.0,4.2,176.0,26.0,20.6,16.3,0.0,0.0,
2019-07-31,Chicken Tikka,1,4.95,7.0,4.2,176.0,26.0,20.6,16.3,0.0,0.0,
2019-07-31,Chicken Tikka (Main),1,8.95,7.0,4.2,176.0,26.0,20.6,16.3,0.0,0.0,
2019-07-31,Chicken Tikka Jalfrezi,1,8.95,7.0,4.2,176.0,26.0,20.6,16.3,0.0,0.0,
2019-07-31,Chicken Tikka Karahi,1,9.95,7.0,4.2,176.0,26.0,20.6,16.3,0.0,0.0,
2019-07-31,Chicken Tikka Masala,3,8.95,7.0,4.2,176.0,26.0,20.6,16.3,0.0,0.0,
2019-07-31,Dhansak - Lamb,1,8.95,7.0,4.2,176.0,26.0,20.6,16.3,0.0,0.0,
2019-07-31,Dupiaza - Chicken Tikka,1,8.95,7.0,4.2,176.0,26.0,20.6,16.3,0.0,0.0,
2019-07-31,French Fries,2,3.95,7.0,4.2,176.0,26.0,20.6,16.3,0.0,0.0,
2019-07-31,Garlic Naan,3,2.95,7.0,4.2,176.0,26.0,20.6,16.3,0.0,0.0,
2019-07-31,Green Salad,1,2.95,7.0,4.2,176.0,26.0,20.6,16.3,0.0,0.0,
2019-07-31,Keema Naan,1,2.95,7.0,4.2,176.0,26.0,20.6,16.3,0.0,0.0,
2019-07-31,Keema Rice,1,3.95,7.0,4.2,176.0,26.0,20.6,16.3,0.0,0.0,
2019-07-31,Korma - Chicken,2,8.95,7.0,4.2,176.0,26.0,20.6,16.3,0.0,0.0,
2019-07-31,Lamb Biryani,2,9.95,7.0,4.2,176.0,26.0,20.6,16.3,0.0,0.0,
2019-07-31,Lamb Sylhet,1,9.95,7.0,4.2,176.0,26.0,20.6,16.3,0.0,0.0,
2019-07-31,Lamb Tikka Chilli Masala,1,8.95,7.0,4.2,176.0,26.0,20.6,16.3,0.0,0.0,
2019-07-31,Lamb Tikka Masala,1,8.95,7.0,4.2,176.0,26.0,20.6,16.3,0.0,0.0,
2019-07-31,Lemon Rice,1,3.95,7.0,4.2,176.0,26.0,20.6,16.3,0.0,0.0,
2019-07-31,Madras - Chicken Tikka,3,7.95,7.0,4.2,176.0,26.0,20.6,16.3,0.0,0.0,
2019-07-31,Madras - King Prawn,1,11.95,7.0,4.2,176.0,26.0,20.6,16.3,0.0,0.0,
2019-07-31,Madras - Lamb,1,7.95,7.0,4.2,176.0,26.0,20.6,16.3,0.0,0.0,
2019-07-31,Mint Sauce,1,0.5,7.0,4.2,176.0,26.0,20.6,16.3,0.0,0.0,
2019-07-31,Mushroom Bhajee,1,5.95,7.0,4.2,176.0,26.0,20.6,16.3,0.0,0.0,
2019-07-31,Mushroom Rice,1,3.95,7.0,4.2,176.0,26.0,20.6,16.3,0.0,0.0,
2019-07-31,Onion Bhajee,5,3.95,7.0,4.2,176.0,26.0,20.6,16.3,0.0,0.0,
2019-07-31,Peshwari Naan,2,2.95,7.0,4.2,176.0,26.0,20.6,16.3,0.0,0.0,
2019-07-31,Pilau Rice,9,2.95,7.0,4.2,176.0,26.0,20.6,16.3,0.0,0.0,
2019-07-31,Plain Naan,7,2.6,7.0,4.2,176.0,26.0,20.6,16.3,0.0,0.0,
2019-07-31,Plain Papadum,8,0.8,7.0,4.2,176.0,26.0,20.6,16.3,0.0,0.0,
2019-07-31,Plain Rice,3,2.95,7.0,4.2,176.0,26.0,20.6,16.3,0.0,0.0,
2019-07-31,Red Sauce,1,0.5,7.0,4.2,176.0,26.0,20.6,16.3,0.0,0.0,
2019-07-31,Rogon - Chicken,1,8.95,7.0,4.2,176.0,26.0,20.6,16.3,0.0,0.0,
2019-07-31,Royal Paneer,1,5.95,7.0,4.2,176.0,26.0,20.6,16.3,0.0,0.0,
2019-07-31,Saag - Chicken,1,8.95,7.0,4.2,176.0,26.0,20.6,16.3,0.0,0.0,
2019-07-31,Saag Aloo,1,5.95,7.0,4.2,176.0,26.0,20.6,16.3,0.0,0.0,
2019-07-31,Saag Paneer,1,5.95,7.0,4.2,176.0,26.0,20.6,16.3,0.0,0.0,
2019-07-31,Saag Rice,1,3.95,7.0,4.2,176.0,26.0,20.6,16.3,0.0,0.0,
2019-07-31,Sheek Kebab,2,4.95,7.0,4.2,176.0,26.0,20.6,16.3,0.0,0.0,
2019-07-31,Spicy Papadum,2,0.8,7.0,4.2,176.0,26.0,20.6,16.3,0.0,0.0,
2019-07-31,Vegetable Biryani,1,9.95,7.0,4.2,176.0,26.0,20.6,16.3,0.0,0.0,
2019-08-01,Aloo Gobi,2,5.95,6.0,5.7,199.0,25.8,20.3,14.6,0.0,0.0,
2019-08-01,Bombay Aloo,2,5.95,6.0,5.7,199.0,25.8,20.3,14.6,0.0,0.0,
2019-08-01,Bottle Diet Coke,1,2.95,6.0,5.7,199.0,25.8,20.3,14.6,0.0,0.0,
2019-08-01,Butter Chicken,1,9.95,6.0,5.7,199.0,25.8,20.3,14.6,0.0,0.0,
2019-08-01,COBRA ( LARGE ),3,5.95,6.0,5.7,199.0,25.8,20.3,14.6,0.0,0.0,
2019-08-01,Cauliflower Bhajee,1,5.95,6.0,5.7,199.0,25.8,20.3,14.6,0.0,0.0,
2019-08-01,Chicken Tikka Biryani,1,10.95,6.0,5.7,199.0,25.8,20.3,14.6,0.0,0.0,
2019-08-01,Chicken Tikka Jalfrezi,1,8.95,6.0,5.7,199.0,25.8,20.3,14.6,0.0,0.0,
2019-08-01,Curry - Chicken,1,7.95,6.0,5.7,199.0,25.8,20.3,14.6,0.0,0.0,
2019-08-01,Curry Sauce,1,3.95,6.0,5.7,199.0,25.8,20.3,14.6,0.0,0.0,
2019-08-01,Dhansak - Chicken,1,8.95,6.0,5.7,199.0,25.8,20.3,14.6,0.0,0.0,
2019-08-01,French Fries,1,3.95,6.0,5.7,199.0,25.8,20.3,14.6,0.0,0.0,
2019-08-01,Garlic Naan,1,2.95,6.0,5.7,199.0,25.8,20.3,14.6,0.0,0.0,
2019-08-01,House white wine 75cl,1,17.95,6.0,5.7,199.0,25.8,20.3,14.6,0.0,0.0,
2019-08-01,King Prawn Shaslick,1,12.95,6.0,5.7,199.0,25.8,20.3,14.6,0.0,0.0,
2019-08-01,Korma - Chicken,2,8.95,6.0,5.7,199.0,25.8,20.3,14.6,0.0,0.0,
2019-08-01,Lamb Tikka,1,4.95,6.0,5.7,199.0,25.8,20.3,14.6,0.0,0.0,
2019-08-01,Lime Pickle,1,0.5,6.0,5.7,199.0,25.8,20.3,14.6,0.0,0.0,
2019-08-01,Madras - Chicken,1,7.95,6.0,5.7,199.0,25.8,20.3,14.6,0.0,0.0,
2019-08-01,Madras - Lamb,1,7.95,6.0,5.7,199.0,25.8,20.3,14.6,0.0,0.0,
2019-08-01,Mango Chutney,2,0.5,6.0,5.7,199.0,25.8,20.3,14.6,0.0,0.0,
2019-08-01,Meat Samosa,1,3.95,6.0,5.7,199.0,25.8,20.3,14.6,0.0,0.0,
2019-08-01,Mixed Starter,1,5.95,6.0,5.7,199.0,25.8,20.3,14.6,0.0,0.0,
2019-08-01,Mixed Vegetable Curry,1,5.95,6.0,5.7,199.0,25.8,20.3,14.6,0.0,0.0,
2019-08-01,Mushroom Rice,2,3.95,6.0,5.7,199.0,25.8,20.3,14.6,0.0,0.0,
2019-08-01,Onion Chutney,1,0.5,6.0,5.7,199.0,25.8,20.3,14.6,0.0,0.0,
2019-08-01,Pathia - Chicken Tikka,2,8.95,6.0,5.7,199.0,25.8,20.3,14.6,0.0,0.0,
2019-08-01,Pilau Rice,3,2.95,6.0,5.7,199.0,25.8,20.3,14.6,0.0,0.0,
2019-08-01,Plain Naan,6,2.6,6.0,5.7,199.0,25.8,20.3,14.6,0.0,0.0,
2019-08-01,Plain Papadum,7,0.8,6.0,5.7,199.0,25.8,20.3,14.6,0.0,0.0,
2019-08-01,Plain Rice,3,2.95,6.0,5.7,199.0,25.8,20.3,14.6,0.0,0.0,
2019-08-01,Prawn Balti,1,10.95,6.0,5.7,199.0,25.8,20.3,14.6,0.0,0.0,
2019-08-01,Raitha,1,2.95,6.0,5.7,199.0,25.8,20.3,14.6,0.0,0.0,
2019-08-01,Red Sauce,1,0.5,6.0,5.7,199.0,25.8,20.3,14.6,0.0,0.0,
2019-08-01,Saag Dall,1,5.95,6.0,5.7,199.0,25.8,20.3,14.6,0.0,0.0,
2019-08-01,Special Fried Rice,1,3.95,6.0,5.7,199.0,25.8,20.3,14.6,0.0,0.0,
2019-08-01,Stuffed Paratha,1,3.95,6.0,5.7,199.0,25.8,20.3,14.6,0.0,0.0,
2019-08-01,Tandoori Chicken Masala,1,8.95,6.0,5.7,199.0,25.8,20.3,14.6,0.0,0.0,
2019-08-01,Tarka Dall,2,5.95,6.0,5.7,199.0,25.8,20.3,14.6,0.0,0.0,
2019-08-01,Vindaloo - Chicken,2,7.95,6.0,5.7,199.0,25.8,20.3,14.6,0.0,0.0,
2019-08-02,Aloo Chaat,2,4.95,4.0,6.6,212.0,24.7,20.6,15.5,0.0,0.0,
2019-08-02,Aloo Gobi,2,5.95,4.0,6.6,212.0,24.7,20.6,15.5,0.0,0.0,
2019-08-02,Bhuna - Chicken,1,8.95,4.0,6.6,212.0,24.7,20.6,15.5,0.0,0.0,
2019-08-02,Bombay Aloo,5,5.95,4.0,6.6,212.0,24.7,20.6,15.5,0.0,0.0,
2019-08-02,Cauliflower Bhajee,1,5.95,4.0,6.6,212.0,24.7,20.6,15.5,0.0,0.0,
2019-08-02,Chana Masala,1,5.95,4.0,6.6,212.0,24.7,20.6,15.5,0.0,0.0,
2019-08-02,Chapati,1,1.95,4.0,6.6,212.0,24.7,20.6,15.5,0.0,0.0,
2019-08-02,Chicken Balti,2,9.95,4.0,6.6,212.0,24.7,20.6,15.5,0.0,0.0,
2019-08-02,Chicken Biryani,2,9.95,4.0,6.6,212.0,24.7,20.6,15.5,0.0,0.0,
2019-08-02,Chicken Pakora,1,5.95,4.0,6.6,212.0,24.7,20.6,15.5,0.0,0.0,
2019-08-02,Chicken Shashlick,1,9.95,4.0,6.6,212.0,24.7,20.6,15.5,0.0,0.0,
2019-08-02,Chicken Tikka (Main),2,8.95,4.0,6.6,212.0,24.7,20.6,15.5,0.0,0.0,
2019-08-02,Chicken Tikka Biryani,1,10.95,4.0,6.6,212.0,24.7,20.6,15.5,0.0,0.0,
2019-08-02,Chicken Tikka Chilli Masala,1,8.95,4.0,6.6,212.0,24.7,20.6,15.5,0.0,0.0,
2019-08-02,Chicken Tikka Jalfrezi,2,8.95,4.0,6.6,212.0,24.7,20.6,15.5,0.0,0.0,
2019-08-02,Chicken Tikka Karahi,1,9.95,4.0,6.6,212.0,24.7,20.6,15.5,0.0,0.0,
2019-08-02,Chicken Tikka Masala,4,8.95,4.0,6.6,212.0,24.7,20.6,15.5,0.0,0.0,
2019-08-02,Curry - Chicken,1,7.95,4.0,6.6,212.0,24.7,20.6,15.5,0.0,0.0,
2019-08-02,Dhansak - Chicken,1,8.95,4.0,6.6,212.0,24.7,20.6,15.5,0.0,0.0,
2019-08-02,Dupiaza - Chicken,1,8.95,4.0,6.6,212.0,24.7,20.6,15.5,0.0,0.0,
2019-08-02,French Fries,1,3.95,4.0,6.6,212.0,24.7,20.6,15.5,0.0,0.0,
2019-08-02,Garlic Naan,3,2.95,4.0,6.6,212.0,24.7,20.6,15.5,0.0,0.0,
2019-08-02,Keema Naan,2,2.95,4.0,6.6,212.0,24.7,20.6,15.5,0.0,0.0,
2019-08-02,Keema Rice,2,3.95,4.0,6.6,212.0,24.7,20.6,15.5,0.0,0.0,
2019-08-02,Korma - Chicken,2,8.95,4.0,6.6,212.0,24.7,20.6,15.5,0.0,0.0,
2019-08-02,Korma - King Prawn,1,12.95,4.0,6.6,212.0,24.7,20.6,15.5,0.0,0.0,
2019-08-02,Korma - Prawn,1,9.95,4.0,6.6,212.0,24.7,20.6,15.5,0.0,0.0,
2019-08-02,Lal Mirch Chicken,1,9.95,4.0,6.6,212.0,24.7,20.6,15.5,0.0,0.0,
2019-08-02,Lamb Biryani,3,9.95,4.0,6.6,212.0,24.7,20.6,15.5,0.0,0.0,
2019-08-02,Lamb Mysore,1,9.95,4.0,6.6,212.0,24.7,20.6,15.5,0.0,0.0,
2019-08-02,Lamb Tikka,1,4.95,4.0,6.6,212.0,24.7,20.6,15.5,0.0,0.0,
2019-08-02,Lemon Rice,1,3.95,4.0,6.6,212.0,24.7,20.6,15.5,0.0,0.0,
2019-08-02,Madras - Chicken,2,7.95,4.0,6.6,212.0,24.7,20.6,15.5,0.0,0.0,
2019-08-02,Madras - Chicken Tikka,1,7.95,4.0,6.6,212.0,24.7,20.6,15.5,0.0,0.0,
2019-08-02,Mango Chutney,3,0.5,4.0,6.6,212.0,24.7,20.6,15.5,0.0,0.0,
2019-08-02,Meat Samosa,1,3.95,4.0,6.6,212.0,24.7,20.6,15.5,0.0,0.0,
2019-08-02,Mint Sauce,2,0.5,4.0,6.6,212.0,24.7,20.6,15.5,0.0,0.0,
2019-08-02,Mushroom Rice,4,3.95,4.0,6.6,212.0,24.7,20.6,15.5,0.0,0.0,
2019-08-02,Muttar Paneer,2,5.95,4.0,6.6,212.0,24.7,20.6,15.5,0.0,0.0,
2019-08-02,Onion Bhajee,4,3.95,4.0,6.6,212.0,24.7,20.6,15.5,0.0,0.0,
2019-08-02,Onion Chutney,6,0.5,4.0,6.6,212.0,24.7,20.6,15.5,0.0,0.0,
2019-08-02,Peshwari Naan,2,2.95,4.0,6.6,212.0,24.7,20.6,15.5,0.0,0.0,
2019-08-02,Pilau Rice,9,2.95,4.0,6.6,212.0,24.7,20.6,15.5,0.0,0.0,
2019-08-02,Plain Naan,8,2.6,4.0,6.6,212.0,24.7,20.6,15.5,0.0,0.0,
2019-08-02,Plain Papadum,19,0.8,4.0,6.6,212.0,24.7,20.6,15.5,0.0,0.0,
2019-08-02,Plain Rice,3,2.95,4.0,6.6,212.0,24.7,20.6,15.5,0.0,0.0,
2019-08-02,Red Sauce,4,0.5,4.0,6.6,212.0,24.7,20.6,15.5,0.0,0.0,
2019-08-02,Rogon - Lamb,1,8.95,4.0,6.6,212.0,24.7,20.6,15.5,0.0,0.0,
2019-08-02,Saag Paneer,1,5.95,4.0,6.6,212.0,24.7,20.6,15.5,0.0,0.0,
2019-08-02,Spicy Papadum,3,0.8,4.0,6.6,212.0,24.7,20.6,15.5,0.0,0.0,
2019-08-02,Tandoori Mixed Grill,1,11.95,4.0,6.6,212.0,24.7,20.6,15.5,0.0,0.0,
2019-08-02,Vegetable Balti,1,9.95,4.0,6.6,212.0,24.7,20.6,15.5,0.0,0.0,
2019-08-02,Vindaloo - Chicken,2,7.95,4.0,6.6,212.0,24.7,20.6,15.5,0.0,0.0,
2019-08-02,Vindaloo Sauce,1,3.95,4.0,6.6,212.0,24.7,20.6,15.5,0.0,0.0,
2019-08-03,Aloo Chaat,1,4.95,4.0,3.0,153.0,27.4,19.8,14.8,0.0,0.0,
2019-08-03,Aloo Gobi,2,5.95,4.0,3.0,153.0,27.4,19.8,14.8,0.0,0.0,
2019-08-03,Bhindi Bhajee,1,5.95,4.0,3.0,153.0,27.4,19.8,14.8,0.0,0.0,
2019-08-03,Bhuna - Chicken Tikka,1,8.95,4.0,3.0,153.0,27.4,19.8,14.8,0.0,0.0,
2019-08-03,Bhuna - Lamb,2,8.95,4.0,3.0,153.0,27.4,19.8,14.8,0.0,0.0,
2019-08-03,Bombay Aloo,3,5.95,4.0,3.0,153.0,27.4,19.8,14.8,0.0,0.0,
2019-08-03,Bottle Coke,1,2.95,4.0,3.0,153.0,27.4,19.8,14.8,0.0,0.0,
2019-08-03,Chapati,1,1.95,4.0,3.0,153.0,27.4,19.8,14.8,0.0,0.0,
2019-08-03,Chicken Balti,1,9.95,4.0,3.0,153.0,27.4,19.8,14.8,0.0,0.0,
2019-08-03,Chicken Biryani,3,9.95,4.0,3.0,153.0,27.4,19.8,14.8,0.0,0.0,
2019-08-03,Chicken Chilli Garlic,2,9.95,4.0,3.0,153.0,27.4,19.8,14.8,0.0,0.0,
2019-08-03,Chicken Pakora,2,5.95,4.0,3.0,153.0,27.4,19.8,14.8,0.0,0.0,
2019-08-03,Chicken Tikka (Main),2,8.95,4.0,3.0,153.0,27.4,19.8,14.8,0.0,0.0,
2019-08-03,Chicken Tikka Biryani,2,10.95,4.0,3.0,153.0,27.4,19.8,14.8,0.0,0.0,
2019-08-03,Chicken Tikka Jalfrezi,1,8.95,4.0,3.0,153.0,27.4,19.8,14.8,0.0,0.0,
2019-08-03,Chicken Tikka Masala,6,8.95,4.0,3.0,153.0,27.4,19.8,14.8,0.0,0.0,
2019-08-03,Curry - Chicken,1,7.95,4.0,3.0,153.0,27.4,19.8,14.8,0.0,0.0,
2019-08-03,Curry - Lamb,1,7.95,4.0,3.0,153.0,27.4,19.8,14.8,0.0,0.0,
2019-08-03,Dupiaza - Lamb,1,8.95,4.0,3.0,153.0,27.4,19.8,14.8,0.0,0.0,
2019-08-03,French Fries,1,3.95,4.0,3.0,153.0,27.4,19.8,14.8,0.0,0.0,
2019-08-03,Garlic Naan,4,2.95,4.0,3.0,153.0,27.4,19.8,14.8,0.0,0.0,
2019-08-03,Keema Naan,4,2.95,4.0,3.0,153.0,27.4,19.8,14.8,0.0,0.0,
2019-08-03,Keema Rice,2,3.95,4.0,3.0,153.0,27.4,19.8,14.8,0.0,0.0,
2019-08-03,King Prawn Balti,1,12.95,4.0,3.0,153.0,27.4,19.8,14.8,0.0,0.0,
2019-08-03,Korma - Chicken,2,8.95,4.0,3.0,153.0,27.4,19.8,14.8,0.0,0.0,
2019-08-03,Korma - Prawn,1,9.95,4.0,3.0,153.0,27.4,19.8,14.8,0.0,0.0,
2019-08-03,Korma Sauce,1,3.95,4.0,3.0,153.0,27.4,19.8,14.8,0.0,0.0,
2019-08-03,Lamb Biryani,2,9.95,4.0,3.0,153.0,27.4,19.8,14.8,0.0,0.0,
2019-08-03,Lamb Hari Mirch,1,9.95,4.0,3.0,153.0,27.4,19.8,14.8,0.0,0.0,
2019-08-03,Lamb Tikka,1,4.95,4.0,3.0,153.0,27.4,19.8,14.8,0.0,0.0,
2019-08-03,Lamb Tikka Chilli Masala,1,8.95,4.0,3.0,153.0,27.4,19.8,14.8,0.0,0.0,
2019-08-03,Lemon Rice,1,3.95,4.0,3.0,153.0,27.4,19.8,14.8,0.0,0.0,
2019-08-03,Madras - Chicken Tikka,1,7.95,4.0,3.0,153.0,27.4,19.8,14.8,0.0,0.0,
2019-08-03,Madras - Lamb,1,7.95,4.0,3.0,153.0,27.4,19.8,14.8,0.0,0.0,
2019-08-03,Mango Chutney,6,0.5,4.0,3.0,153.0,27.4,19.8,14.8,0.0,0.0,
2019-08-03,Masala Sauce,1,3.95,4.0,3.0,153.0,27.4,19.8,14.8,0.0,0.0,
2019-08-03,Meat Samosa,2,3.95,4.0,3.0,153.0,27.4,19.8,14.8,0.0,0.0,
2019-08-03,Methi - Lamb,1,8.95,4.0,3.0,153.0,27.4,19.8,14.8,0.0,0.0,
2019-08-03,Mint Sauce,7,0.5,4.0,3.0,153.0,27.4,19.8,14.8,0.0,0.0,
2019-08-03,Mixed Starter,1,5.95,4.0,3.0,153.0,27.4,19.8,14.8,0.0,0.0,
2019-08-03,Mixed Vegetable Curry,1,5.95,4.0,3.0,153.0,27.4,19.8,14.8,0.0,0.0,
2019-08-03,Mushroom Bhajee,1,5.95,4.0,3.0,153.0,27.4,19.8,14.8,0.0,0.0,
2019-08-03,Mushroom Rice,7,3.95,4.0,3.0,153.0,27.4,19.8,14.8,0.0,0.0,
2019-08-03,Onion Bhajee,4,3.95,4.0,3.0,153.0,27.4,19.8,14.8,0.0,0.0,
2019-08-03,Onion Chutney,1,0.5,4.0,3.0,153.0,27.4,19.8,14.8,0.0,0.0,
2019-08-03,Paneer Tikka Masala,1,8.95,4.0,3.0,153.0,27.4,19.8,14.8,0.0,0.0,
2019-08-03,Pathia - Prawn,1,9.95,4.0,3.0,153.0,27.4,19.8,14.8,0.0,0.0,
2019-08-03,Peshwari Naan,8,2.95,4.0,3.0,153.0,27.4,19.8,14.8,0.0,0.0,
2019-08-03,Pilau Rice,7,2.95,4.0,3.0,153.0,27.4,19.8,14.8,0.0,0.0,
2019-08-03,Plain Naan,6,2.6,4.0,3.0,153.0,27.4,19.8,14.8,0.0,0.0,
2019-08-03,Plain Papadum,26,0.8,4.0,3.0,153.0,27.4,19.8,14.8,0.0,0.0,
2019-08-03,Plain Rice,1,2.95,4.0,3.0,153.0,27.4,19.8,14.8,0.0,0.0,
2019-08-03,Red Sauce,4,0.5,4.0,3.0,153.0,27.4,19.8,14.8,0.0,0.0,
2019-08-03,Saag - Prawn,1,9.95,4.0,3.0,153.0,27.4,19.8,14.8,0.0,0.0,
2019-08-03,Saag Aloo,1,5.95,4.0,3.0,153.0,27.4,19.8,14.8,0.0,0.0,
2019-08-03,Saag Paneer,2,5.95,4.0,3.0,153.0,27.4,19.8,14.8,0.0,0.0,
2019-08-03,Sheek Kebab,1,4.95,4.0,3.0,153.0,27.4,19.8,14.8,0.0,0.0,
2019-08-03,Special Fried Rice,4,3.95,4.0,3.0,153.0,27.4,19.8,14.8,0.0,0.0,
2019-08-03,Spicy Papadum,1,0.8,4.0,3.0,153.0,27.4,19.8,14.8,0.0,0.0,
2019-08-03,Tandoori Chicken (1/4),1,4.95,4.0,3.0,153.0,27.4,19.8,14.8,0.0,0.0,
2019-08-03,Tandoori Chicken Masala,2,8.95,4.0,3.0,153.0,27.4,19.8,14.8,0.0,0.0,
2019-08-03,Tandoori Mixed Grill,2,11.95,4.0,3.0,153.0,27.4,19.8,14.8,0.0,0.0,
2019-08-03,Vegetable Rice,2,3.95,4.0,3.0,153.0,27.4,19.8,14.8,0.0,0.0,
2019-08-03,Vindaloo - Lamb,1,7.95,4.0,3.0,153.0,27.4,19.8,14.8,0.0,0.0,
